place_data_id,place_title,place_rating,place_reviews_count,place_price,place_type,review_user,review_rating,review_text,review_date,review_likes
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'Kiljoong Kim', 'link': 'https://www.google.com/maps/contrib/111782370921817965949?hl=en-US', 'contributor_id': '111782370921817965949', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUsf1lvE9iEjalutNgD0J8yATkgst0IHYUaJo0P0Mw0fGBjmko=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 312, 'photos': 1473}",4.0,"This place has a lot going for it - great service, children-friendly, and nice bar area. However, when it comes to food, it’s… meh. Everything from quesadillas to French onion soup, they were OK but nothing stood out as being outstanding. It is a nice place to stop by for those living near northern part of Evanston but it is not a place one would go out of way as destination.",2 years ago,
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'George Zakharia', 'link': 'https://www.google.com/maps/contrib/105403013524855315229?hl=en-US', 'contributor_id': '105403013524855315229', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVJGSvTJucJin7IcSXqPqC3xPutYc5aw6Wka1tNETIHrpSBfmPS=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 226, 'photos': 657}",4.0,Come here if you love cracker thin pizza. Careful about extra crispy bc it can burn easily since it's so thin. Don't expect to get full off of pizza alone. Cool atmosphere but can get packed very fast. Kind of hectic with pick up orders on weekend.,2 years ago,
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'Michael Wiggenhorn', 'link': 'https://www.google.com/maps/contrib/114539362213912045148?hl=en-US', 'contributor_id': '114539362213912045148', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXZRwJiHfx5VMYhnkIB5UHbKAAu5k3J36uyDVgh9O6v5f5OFzpnwQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 120, 'photos': 328}",4.0,Great neighborhood type of place. The canjuin salmon sandwich was very good. Wish I would of taken a picture of it. Pet friendly as well.,a month ago,
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'Scott Knitter', 'link': 'https://www.google.com/maps/contrib/110608427445116830933?hl=en-US', 'contributor_id': '110608427445116830933', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXfUdu-9_X2wswndW_ZeVeBxRokcbt6DCWCjiUnVgl1Il6auuHm=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 79, 'photos': 14}",5.0,"Late lunch on a Saturday and the brunch menu was still available. Looked good, but we were more interested in burgers. The menu seems on the pricey side until you experience the generous servings and food quality. Very good. I had the fireman's burger with really delicious, crunchy tater tots and we shared the truffle fries and couldn't finish the large portion. Delicious, though. Burger was great. Jennifer was our server and did everything well, and friendly.",6 months ago,
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'Teresa Steele', 'link': 'https://www.google.com/maps/contrib/111358831185412720234?hl=en-US', 'contributor_id': '111358831185412720234', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUo8sg8sqE5h-Qp_hmGkivJrbzNGgspzW4WSHEzkUjqm268LgsP=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 110, 'photos': 1}",5.0,The server  and host were friendly and helpful n the food was delicious and sizeable portions.,a week ago,
0x880fc5526160b493:0xbc84e3aa3667b46d,Bluestone,4.3,565,$$,Restaurant,"{'name': 'Martina Rizq', 'link': 'https://www.google.com/maps/contrib/107445413731253849447?hl=en-US', 'contributor_id': '107445413731253849447', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWJ5XuzsbrB2808EUZU8oX9esHb03doH_q9ruLcoxgYRfkl2aIh=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 33, 'photos': 160}",2.0,"I ordered the bbq combo, which includes these excluding the fries, is a good deal at the price. The problem was when you go to eat. The wings, as you can see, were dry as hell. The pulled pork had a gamey taste. The baked beans tasted like straight out of a can. The baked macaroni and cheese was okay, the topping made it dry and it had no flavor. The cornbread was dry and no corn flavor. The only good thing was the coleslaw. I just wish it could have tasted better for the price.",5 years ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Mark Worrell', 'link': 'https://www.google.com/maps/contrib/106371367235827939834?hl=en-US', 'contributor_id': '106371367235827939834', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW9epWUxGGwVA96FZ6oJFqgqaLUalQpGVO0zZqRiKZepBmj3yaZ0Q=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 323, 'photos': 5137}",5.0,"This was the best smokehouse I've been to in a long time... If not ever. They nail it on multiple levels. Service? Amazing. They paid attention to their guests without being overbearing. Food? Best flavors I've experienced. The brisket, chicken, and ribs were excellent. They took great care of my daughter who's in a wheelchair and paid attention to her.",4 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Eric Balter', 'link': 'https://www.google.com/maps/contrib/100433983094738042135?hl=en-US', 'contributor_id': '100433983094738042135', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU7AaPREchuC6dBNscGKFrnHmwAUNOL5yU5WYURTXsZqkz3qdUq=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 468, 'photos': 759}",4.0,"After coming across Pit & Tap on Google and being Intrigued by some of the creative dishes I saw on their menu I had to  stop in.
I tried the smoked wings with Alabama sauce and the Knucklepunch with french fries.
The wings had a lightly smokey flavor to the skin and the meat maintained a nice juicyness.  I thought these were highly enjoyable. I ordered them with the house special Alabama Sauce, but I have no idea what the sauce taste profile was, it was white, but I don't even know how to describe it. 7 wings to an order. Wings are close to 5 stars, the sauce is 3 stars.
The Knucklepunch sounded like an absolute behemoth of a sandwich, it didn't quite live up to my expectations. It was too busy of a sandwich. The most notable take away from this sandwich was the pork belly, It waa just 2 thick peppered slices of fat that needed more rendering to be edible. I did think the smash burger had a nice taste and might be good in the right application. This is the sandwich that finally taught me that more is not necessarily better.
The fries here were the high spot. Fresh cut and exactly the type of fry I remember restaurants for having. These were unsalted so if you want them salted you'll have to ask. I could eat a mountain of these and they'd probably be next level awesome with a good white cheese sauce.
I carried my order out after placing my order online and the lady was beyond pleasant and smiled with her every word. I also thought that the restaurant had a nice set up in a nice neighborhood.
For my next visit whenever that might be I plan on either the Poutine or the ATX smash burger. They both look fantastic.
For now, I think 4 stars best describes my grade for Pit and Tap. I liked it, but think theres a real chance that they could bring this rating to a 5 in the future with a strong showing my next time around",4 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Sandra Amarillo', 'link': 'https://www.google.com/maps/contrib/108441066437330501471?hl=en-US', 'contributor_id': '108441066437330501471', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLK1c5Lo4wlHA-O8-zxFLK5ITY-7-ieoweu4j0lFiv8QQBIfg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 4}",5.0,"From the moment I walked in, they were friendly, what a great service and overall vibe
Super great people here.

Richard let me tell you talk about having not a great time but great company
He’s great !! Thank you for your humble and kind service!!
Will definitely come back only took this as my first time to experience a great experience with Pit crew .  The WINGGGGGSSS are a must have !!!  Also, heard there’s a karaoke night on Thursdays, so we’ll be coming back to experience that!! Follow up to come soon",5 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Jason Klingler', 'link': 'https://www.google.com/maps/contrib/116454022387434166449?hl=en-US', 'contributor_id': '116454022387434166449', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKnlX9JPrI7b17w55WU3Bcssy57d5i-X-r1bOkUF7h-CwvwP7Gq=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 428, 'photos': 1721}",5.0,"Our go to place for bbq in downtown Wilmette. Great food, great service and really fun karaoke nights!",4 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'D P', 'link': 'https://www.google.com/maps/contrib/117127564251307352527?hl=en-US', 'contributor_id': '117127564251307352527', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVAiOfZAyC0QyHCfgmOS6sN71MwU7HmBKuBlhvNVs0pLKri-uIMow=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 3}",5.0,"⭐️⭐️⭐️⭐️⭐️

Pierce at The Pit Tap is an absolute rockstar! From the moment we walked in, he made us feel welcome and taken care of. His attention to detail, friendly personality, and genuine passion for great service really stood out. He checked in just the right amount—never overbearing, but always there when we needed something. You can tell he truly cares about the customer experience and takes pride in what he does. Pierce made our visit memorable, and we’ll definitely be coming back because of him. If you’re lucky enough to get Pierce as your server, you’re in for a great time!",3 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Marissa Kaniski', 'link': 'https://www.google.com/maps/contrib/109481831819698223040?hl=en-US', 'contributor_id': '109481831819698223040', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVMbUh7cwGg1JGDEp_m_k2NVdXrSMaZBDh2TbUacF1YoJTvzVtCqA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 2}",5.0,"We came for a quick bite during happy hour and service was fast and friendly. All staff greeted us and served us. Our waitress Bianca was sweet and talked with us about the menu. Overall, great 10/10 experience and we’d come back.",2 months ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Tonjia Linderoth', 'link': 'https://www.google.com/maps/contrib/103633016066789905862?hl=en-US', 'contributor_id': '103633016066789905862', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVjVZUp9PyEHdCfwFqgBgF1Wq6CRPFbPoq0S63SQd5L75O4YvTE-w=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 560, 'photos': 1240}",3.0,"First time for us, great draft beer selection and bartender was friendly and attentive. We started off with the pulled pork nachos. Believe they were made in-house chips and they would have been good but were so oily. Pork was ok, plenty of it but we wouldn't get it again. They have four sauces they put out for you to use with your meal, which is nice.  We got the pastrami and the brisket plates, (meat with a side of your choice, cornbread and pickles). Broccoli salad was good, like a Sunday church social flashback. We didn't like the beans and both meats were a bit tough and dry. There was a smoke ring on the brisket, which you want to see but maybe cooked too fast/too hot?
Pickles were good and the cornbread was ok. Nothing was bad, just not what we had hoped.",Edited 2 years ago,
0x880fc552b1845d9b:0xb21f91f86189d1b2,Pit & Tap,4.5,356,$$,Barbecue restaurant,"{'name': 'Vincent Mañara', 'link': 'https://www.google.com/maps/contrib/116571587529772372341?hl=en-US', 'contributor_id': '116571587529772372341', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV3saMaJQ-VBtiG5N1VYEJKSy0WIcyDM25Efc7GH9SwJCCaGrHe=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 612, 'photos': 2451}",3.0,"The Ribs and Mac & Cheese were delicious, although I would have preferred a spicier sauce. The slider also tasted great.  However, the cornbread was a bit dry for my liking.  The service was good, but I found everything to be a bit expensive.",2 years ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Sharon Luo', 'link': 'https://www.google.com/maps/contrib/107453750332842022247?hl=en-US', 'contributor_id': '107453750332842022247', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWxEU5XP3hDeju2_wJ0aDXRz2aAmwIK0K7uzbC3lY6gBdBOHcYAig=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 36, 'photos': 271}",4.0,"Tapas Barcelona has a lively atmosphere and very friendly service. We tried some of the popular dishes including the highly recommended paella. While the food was good, it just wasn’t quite our personal favorite. Still, it’s a nice spot to try if you enjoy Spanish tapas.",2 months ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'James Sebastian', 'link': 'https://www.google.com/maps/contrib/115659029967268087221?hl=en-US', 'contributor_id': '115659029967268087221', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUdmMQEKOLKK9XWV9O12k4SjV9L5KYRqB5RqzHT__gRz-FnIEj5=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 55, 'photos': 38}",4.0,"I really liked the bacon wrapped dates.  They had a balanced blend of sweet and salty flavors.  I was a little disappointed in the paella.  It was good for Chicagoland but lacked some of the crispy goodness I’ve gotten from paella from elsewhere, 7 out of 10.  The empanada in the picture was very tasty, 9 out of 10.",4 months ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Deni Cikurel', 'link': 'https://www.google.com/maps/contrib/102414215599249685699?hl=en-US', 'contributor_id': '102414215599249685699', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIei65wAXMVG8N7znqpri_pQnh8umbNYWaF6ykL1stNi4SA7g=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 17, 'photos': 0}",5.0,"Our favorite rsstaurant in Evanston. We love the food there. Pincho de solomillo is my favorite. The potato salad, berenjenas, salmon and jicama salad are our usuals. We really like the empanadas and their croquettes as well. Their desserts are also very good and the pear is a must (I might even say that one of my favorite restaurant dessert in the Chicago area). Considering that it is a tapas place portions are actually pretty good. Three tapas for two people is quite filling. Super nice and accomodating service.",2 weeks ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Namphet Wacharamaleekul', 'link': 'https://www.google.com/maps/contrib/104580198258587771828?hl=en-US', 'contributor_id': '104580198258587771828', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX27iTFL7Jz4oWlhieKmclsEhXfNTW10MFJiXFf3WyaKZjSRdaS=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 7}",5.0,"Tapas Barcelona — the food is absolutely delicious with bold, vibrant flavors. I really loved the pasta sauce, and the ribeye was grilled to perfection. I paired it with Spanish beer, which made the whole meal feel super refreshing. The prices are reasonable, the food comes out quickly, and the service is great. I’ll definitely be going back!",6 months ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Holly Tumbarello', 'link': 'https://www.google.com/maps/contrib/105025469751785347251?hl=en-US', 'contributor_id': '105025469751785347251', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIvdgtAa4FP3qOisX9f8J4zO-03s5ap62fOUtS7a9Ria5UyFw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 103, 'photos': 129}",5.0,Awesome tapas place! All the food was really good and fresh and the sauces on all the dishes are amazing for dipping bread (the bread is free!). A good number of vegetarian dishes as well! We also got a pitcher of sangria which was really good and    gave 3 of us 2 really full glasses.,a year ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Qingyun Lu', 'link': 'https://www.google.com/maps/contrib/103039245314670276173?hl=en-US', 'contributor_id': '103039245314670276173', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVpz8Yrddr-x7f8f1LyJJNl-Lwc14ckrur42H6Z4Pn5N37p6Ag=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 30, 'photos': 236}",5.0,"I finished three tapas and a glass of sangria, and I have been recommending to everyone who might be going to Evanston. I’m definitely going again if I’m in the area. Grilled octopus and beef meatballs are must-haves.

2nd visit: As said before, I got the opportunity to come to the area again and I went to the restaurant for the second time. The grilled octopus hasn’t changed a tiny bit and I just LOVE it so much. Grilled baby lamb chops were cooked to the best texture. The dessert Bizcocho Borracho was amazing.",Edited 11 months ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Sum Lau', 'link': 'https://www.google.com/maps/contrib/100533725489474099908?hl=en-US', 'contributor_id': '100533725489474099908', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVG71sdGmAnp-fCMq11FL28NNwIsELf0oxBOtW2ShxgSFFRKYf4=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 213, 'photos': 2070}",5.0,"We came for a friend birthday dinner celebration, we enjoyed a lot!

The food were delicious!  I especially loved the seafood paella, steak and lamb

The sangria was incredible, i keep drinking and I didn’t taste any alcohol until too late lol

The waiters were nice

Depend on where your table, it can be a little tight or roomy lol

Parking is a hit or miss, no parking lot you will need to find street parking!

Would definitely recommend this Spanish restaurant!",a year ago,
0x880fd00d171dded5:0x4a25b7906cedae8,Tapas Barcelona,4.4,1114,$$,Spanish restaurant,"{'name': 'Sandra M.', 'link': 'https://www.google.com/maps/contrib/100472448031385855906?hl=en-US', 'contributor_id': '100472448031385855906', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIRI-U8OtrNM32_d_NrPhe07CKC1Kutd7s2b47Pa9yLse8Tyw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 30, 'photos': 14}",5.0,ABSOLUTELY LOVE IT!!! This used to be my favorite restaurant when I was in college 14 years ago and I still remember it being such a treat to eat here on a Friday evening. After nearly 15 years my husband and I were finally able to come back to Evanston and the food here was just as delicious as I remember! The baked goat cheese is one of my favorite dishes of all time and the sangria is fantastic! I wish we lived closer because this would definitely be my “go to spot”.,7 months ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'CRAE RHOADES', 'link': 'https://www.google.com/maps/contrib/108810887979266940647?hl=en-US', 'contributor_id': '108810887979266940647', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVBxVm6ruOBpLmCqUIZfHQgYxQsg68Twztc1owcdtti1mpxL_E=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 14, 'photos': 13}",5.0,"Fish tacos great, margarita perfect. A date/3 girls could totally split this entree and feel full. Exactly what you would expect from a cozy local spot. Super clean, pretty outdoor seating with fireplaces. Pleased with my pick in checking it out!",a month ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Ryan Sullivan', 'link': 'https://www.google.com/maps/contrib/114588124730909336955?hl=en-US', 'contributor_id': '114588124730909336955', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUic_K5W2jSy6ykcbQAcyJiVUI55qS_nUmEUxrkGCPylcu9OIbxZw=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 394, 'photos': 3980}",5.0,"This is a hidden gem of a brunch place. There are so many good options for food, including vegetarian dishes. The alcohol options are also great. This would be a great place to come with a group of friends to day drink and/or watch a game. The staff is also super friendly!",7 months ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Cho Ng', 'link': 'https://www.google.com/maps/contrib/115628395763989069561?hl=en-US', 'contributor_id': '115628395763989069561', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKFh2NQsa8YzHRIX7hKz6aSAmvkPAcLpqVP6POAgUk0BPr_wQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 265, 'photos': 823}",5.0,"A festive restaurant with both outdoor and indoor tables. Menu offers salads, burgers, drinks app,..etc. We had the sliders, shrimp, ahi tuna and another other salads. All delicious with great flavors. Appropriate portions. The server we had was ok given not many customers. I would have given 5 stars if he was more attentive. Overall, we'll come back for the burgers.",a year ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Veronica Bystrowicz', 'link': 'https://www.google.com/maps/contrib/105864916741166565923?hl=en-US', 'contributor_id': '105864916741166565923', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI46AaDwwFz-oesDf2msi8RhwwuGPcCgo-URnV6X8IyCDxahLJb=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 18, 'photos': 10}",5.0,Great location with cozy outdoor seating in Evanston!! I tried the Brussel Sprout Tacos and they were delicious and had a great portion size!,a month ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'sayak chakrabarty', 'link': 'https://www.google.com/maps/contrib/117228469671180483098?hl=en-US', 'contributor_id': '117228469671180483098', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWXfn2aripoMYLl6VL_-Uh-TyafkRD7kfy1LdLww488dQrxcHnl=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 480, 'photos': 2017}",4.0,"The food was pretty good. I ordered the stacked chicken sandwich along with a side of sweet fries. There was no sauce provided, I think they forgot. But the sandwich really filled me up, it's more than enough foenone person, not less than two servings.",a year ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Wendy Robson', 'link': 'https://www.google.com/maps/contrib/110512555964679816140?hl=en-US', 'contributor_id': '110512555964679816140', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVo_kS2A52SXDTiquSxBAscoRbWhmdOHDyMoItUxyo9UPSrUvGv7Q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 108, 'photos': 232}",5.0,"Wow! 🤩 Head on over to this spot for some yummy grub! From the cheerful service to the flavorful food, yummy!!! Appreciated that the place itself has booths, free standing tables, and high tops. It’s quaint. The bathrooms are pristinely kept. The service was excellent & we were a bit needy-ish today. lol 😂 Great spot! We have enjoyed this two times now & had consistently excellent service & food! Plenty of free parking along side of the building, under the Metra tracks.",a year ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Lizy Agbakahi', 'link': 'https://www.google.com/maps/contrib/107710256213478260463?hl=en-US', 'contributor_id': '107710256213478260463', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJOTGUPvtqH9_co9dLVh64-HL3ZARdgOq76XB6H4DXcrCpFzQ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 50, 'photos': 55}",5.0,I have no complaints as I enjoyed my brief time at this establishment. I ordered the chicken quesadilla which was really tasty. It is close to Northwestern so I believe lot of students and staff frequent this place. The price was fair and customer service was good. They also have a nice happy hour menu!,a year ago,
0x880fdb7cc10b84cb:0xc6b8122f96673e8f,Stacked and Folded,4.4,372,$$,American restaurant,"{'name': 'Barry Bernstein', 'link': 'https://www.google.com/maps/contrib/100192535028024666834?hl=en-US', 'contributor_id': '100192535028024666834', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVCjvejaxqsOoP0dDFD-dU-R8rFvk65gcRXWJ73CNXL0kJJ40XK=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 203, 'photos': 578}",4.0,"First time at Stacked & Folder, my wife and I sat at the small bar to have a drink and appetizer. We shared the guacamole and chips at $12.95. It was tasty, but the chips were greasy, like they had been deep fried twice. For a college town restaurant, I think it is a little pricey. If you order only two tacos with rice and beans it will run you from 12.00 most at $16.00 and one at $17.00. Our guacamole and chips were $12.95 and not a huge order. If you want a Kobe Beef burger with one side will run you $17.95 or $18.95. If you don’t mind a regular quarter pound burger $11.95 or $15.95 for two Pattie’s.
For a cheap date night dinner with only two drinks we’re talking probably tax, tip, total over $60.00.
Yes, I’ll return to try more on their menu especially those Kobe Beef burgers. Reading several other reviews, there was a consistent complaint of dried out bread and buns. If it was me, I’d ask the manager to give me fresher bread 🥯
Before you go, look 👀 below 👇 and give this a thumbs up 👍. You can follow me to see many more reviews. I have over 4 million views.",2 years ago,
0x880fd012085b3a83:0x31c3cb77d83c9a04,Prairie Moon,4.3,784,$$,American restaurant,"{'name': 'qyb barrett', 'link': 'https://www.google.com/maps/contrib/113284398031434620552?hl=en-GB', 'contributor_id': '113284398031434620552', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVMAdQMbvJ0_sInE4UHH3G_JH2xYTpEnHWQ_pHUJnwPymUl2Ug=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 27, 'photos': 195}",5.0,We were driving around and found this place and it was open late kitchen. Quartet jazz playing while we ate. The food was very well seasoned. The service was very fast fast. Everything was tasty. The staff was very accom. A dating I'm most definitely will be back to try more food on the menu and listen to the entertainment Monday night Thursday night Friday night Wednesday night.,4 months ago,
0x880fd012085b3a83:0x31c3cb77d83c9a04,Prairie Moon,4.3,784,$$,American restaurant,"{'name': 'Caffeinated Excursions', 'link': 'https://www.google.com/maps/contrib/101828799272285492285?hl=en-GB', 'contributor_id': '101828799272285492285', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU5_acN3xJOSosWhn4lSOLKHyBtwHDDm2WCr_P1gRbYYb05zmU=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 27, 'photos': 69}",2.0,"Food was okay here but this establishment charged my credit card $104 for a $45 meal. I don't appreciate having to take time to file a dispute to have that money refunded. Service was lacking here... I usually am willing to be understanding about that, but not if there are major errors in overcharging.",3 months ago,
0x880fd012085b3a83:0x31c3cb77d83c9a04,Prairie Moon,4.3,784,$$,American restaurant,"{'name': 'Nelle W', 'link': 'https://www.google.com/maps/contrib/105758876711308525491?hl=en-GB', 'contributor_id': '105758876711308525491', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWSLZ5onYYqyWO5fvu8wk6swpS9cvoELHpN80fBnN1q1jfPHIYx=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 8}",5.0,"Came here after work to unwind and it hit the spot. The vibe is relaxed with a nice bar setting—perfect for decompressing after a long shift. On my first visit, I tried the steak frites for the first time and paired it with their Pineapple Margarita Jar—both were on point. The steak was tender, the fries were crispy, and that marg was the perfect mix of sweet and strong.

Came back a second time and grabbed the calamari, a $7 slider, and fries. Everything was fresh and flavorful. This time I went with the Strawberry Margarita Jar and it did not disappoint. Fast service both times, friendly staff, and you really can’t beat happy hour every day. Definitely adding this to my after-work rotation!",5 months ago,
0x880fd012085b3a83:0x31c3cb77d83c9a04,Prairie Moon,4.3,784,$$,American restaurant,"{'name': 'Reyan Datta', 'link': 'https://www.google.com/maps/contrib/104810279937912588843?hl=en-GB', 'contributor_id': '104810279937912588843', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX3CVcYrm7ETIqnvLcX5RrKotZUYK_n3tcZGu4nOCs6EDaiIh-B=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 29, 'photos': 50}",2.0,"If you’re hungry, order here I guess. Service was uninterested and the food was really subpar. My burger didn’t have any onions like it was supposed to. Just find a different tavern imo",3 weeks ago,
